"Time_Window","Outcome_Type","Outcome_Parameter","N","Pearson_r","Pearson_p","Pearson_CI_Lower","Pearson_CI_Upper","Spearman_rho","Spearman_p","Effect_Size","Primary_Cluster","Primary_Cluster_N","Primary_Cluster_Mean_Outcome","Primary_Cluster_Median_Outcome","Selection_Reason","Total_Clusters","Cluster_Comparison","Best_Outcome_Cluster","Most_Patients_Cluster","Highest_Membership_Cluster","Outcome_Conflict","Parameter_Type","Pearson_p_FDR","Spearman_p_FDR","Abs_Pearson_r","Significant_Pearson","Significant_Pearson_FDR","Significant_Spearman","Significant_Spearman_FDR"
"late_recovery","VA","vision_improvement_1m",15,0.253610700850768,0.361739211285161,-0.297272385821301,0.677814981739057,0.571579608119776,0.026014765807495,"Small",2,9,0.187,0.2,"Best outcome & Most patients",2,"C2(n=9,mem=0.343,out=0.187±0.125,rank:1/1/1); C1(n=6,mem=0.333,out=0.099±0.243,rank:2/2/2)",2,2,2,FALSE,"Vision",0.477587761613221,0.05202953161499,0.253610700850768,FALSE,FALSE,TRUE,FALSE
"late_recovery","OCTA","PA_DCP_0_6_improvement",12,0.251159661661833,0.431034227242437,-0.377097081643752,0.72111857267297,0.0213944874696201,0.947381622792988,"Small",2,8,0.024,0.492,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=0.024±1.341,rank:1/1/1); C1(n=4,mem=0.333,out=-0.732±1.768,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.656717890026854,0.947381622792988,0.251159661661833,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","PA_SVP_0_6_improvement",12,0.250248515200696,0.432763726699584,-0.377930774133967,0.720651574541172,0.0320917312044301,0.9211326020732,"Small",2,8,-0.32,-0.174,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-0.32±0.944,rank:1/1/1); C1(n=4,mem=0.333,out=-0.991±1.965,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.656717890026854,0.947381622792988,0.250248515200696,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_Retina_0_21_improvement",11,0.239258342657503,0.478594040870499,-0.421047565536605,0.733812799657006,0.514976548656307,0.10500953321616,"Small",2,8,3.089,-2.812,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=3.089±51.485,rank:1/1/1); C1(n=3,mem=0.333,out=-18.888±14.833,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.280025421909759,0.239258342657503,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_GCL.IPL_0_21_improvement",11,0.227731021663557,0.500649766662567,-0.431026600330622,0.728135355347816,0.436810465378118,0.179168605324754,"Small",2,8,0.884,-1.055,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=0.884±8.939,rank:1/1/1); C1(n=3,mem=0.333,out=-2.751±2.122,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.281844990247826,0.227731021663557,FALSE,FALSE,FALSE,FALSE
"late_recovery","VA","vision_improvement_1w",12,0.227212816782769,0.477587761613221,-0.39867516596384,0.708701336554435,0.330718913883074,0.293724019850908,"Small",2,6,0.133,0.15,"Best outcome & Highest membership",2,"C1(n=6,mem=0.333,out=0.066±0.15,rank:2/1.5/2); C2(n=6,mem=0.343,out=0.133±0.175,rank:1/1.5/1)",2,1,2,TRUE,"Vision",0.477587761613221,0.293724019850908,0.227212816782769,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","PA_ICP_0_6_improvement",12,0.221223641933889,0.489578819373605,-0.403965705821859,0.705548405892762,0.0213944874696201,0.947381622792988,"Small",2,8,-0.142,-0.036,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-0.142±0.934,rank:1/1/1); C1(n=4,mem=0.333,out=-0.673±1.672,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.656717890026854,0.947381622792988,0.221223641933889,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","VD_ICP_0_6_improvement",12,-0.20825894617783,0.515992627878243,-0.698656979068872,0.415276589417999,-0.0606177144972569,0.851552046835456,"Small",1,4,0.528,-0.564,"Best outcome (conflicts with patient count)",2,"C2(n=8,mem=0.343,out=-1.95±5.783,rank:2/1/1); C1(n=4,mem=0.333,out=0.528±6.56,rank:1/2/2)",1,2,2,TRUE,"BloodFlow",0.656717890026854,0.947381622792988,0.20825894617783,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_OuterRetina_0_21_improvement",11,0.206449341558923,0.542490894925267,-0.449035996936709,0.717470127095485,0.41841844578325,0.2002892066747,"Small",2,8,0.147,-1.185,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=0.147±19.463,rank:1/1/1); C1(n=3,mem=0.333,out=-6.945±5.822,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.281844990247826,0.206449341558923,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_GCL.IPL_0_6_improvement",11,0.181253927036096,0.593783528302356,-0.469690381771624,0.704526034846785,0.142538151860228,0.675888481974744,"Small",2,8,5.094,-2.196,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=5.094±24.963,rank:1/1/1); C1(n=3,mem=0.333,out=-2.88±2.074,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.675888481974744,0.181253927036096,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_OuterRetina_0_6_improvement",11,0.179648034125379,0.597113330773508,-0.470983119087454,0.703689036786238,0.206910220442266,0.541569913666901,"Small",2,8,-0.722,-12.731,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-0.722±46.57,rank:1/1/1); C1(n=3,mem=0.333,out=-15.459±13.625,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.618937044190744,0.179648034125379,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","PA_SVP_0_21_improvement",12,0.123077964568282,0.703147606261597,-0.485087645016256,0.650996664652996,0.0249602353812234,0.938625417414092,"Small",2,8,-1.887,-0.929,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-1.887±3.809,rank:1/1/1); C1(n=4,mem=0.333,out=-2.777±2.637,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.820338873971864,0.947381622792988,0.123077964568282,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","VD_SVP_0_6_improvement",12,0.0854038815146306,0.791856973277768,-0.513674691839229,0.628500534286089,-0.0427889749392402,0.894955644044366,"Negligible",2,8,-2.114,-3.319,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-2.114±6.033,rank:1/1/1); C1(n=4,mem=0.333,out=-3.841±16.123,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.852769048145289,0.947381622792988,0.0854038815146306,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","VD_DCP_0_6_improvement",12,0.00680904249524065,0.98324440779254,-0.569317307428323,0.578450237655577,-0.0891436977900837,0.782930772132361,"Negligible",2,8,-0.219,0.056,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-0.219±1.525,rank:1/1/1); C1(n=4,mem=0.333,out=-0.25±1.824,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.98324440779254,0.947381622792988,0.00680904249524065,FALSE,FALSE,FALSE,FALSE
